KEY , ALPHA1 , ALPHA2 , GAPS , MATCHES , ALL , OVERLAP_TYPE ,R1L,R1S,R1E,R2L,R2S,R2E
origSeq_120-origSeq_168,0.075273884,0.07820573,0.007865701,0.050215026,0.034161568,Good Overlap,6804,0,639,2359,1685,2351
origSeq_191-origSeq_49,0.07530226,0.075869013,0.007368486,0.047526776,0.031666546,Good Overlap,22116,3,1722,2468,715,2448
origSeq_126-origSeq_133,0.075379008,0.077182623,0.00729387,0.050250747,0.034389229,Good Overlap,2646,0,1427,17758,16285,17749
origSeq_119-origSeq_131,0.075403815,0.075230527,0.006460234,0.048064161,0.032456228,Good Overlap,9320,0,2012,19393,17363,19370
origSeq_158-origSeq_89,0.075629145,0.075832089,0.006321805,0.046891555,0.031018071,Good Overlap,7035,0,1722,17466,15734,17461
origSeq_186-origSeq_43,0.075776947,0.076094971,0.006481758,0.04628748,0.030121235,Good Overlap,13958,0,1541,7936,6378,7926
origSeq_100-origSeq_12,0.075895067,0.074673716,0.00616384,0.04527986,0.028840479,Good Overlap,16312,10251,10711,459,0,452
origSeq_11-origSeq_182,0.075912078,0.076260948,0.007835744,0.045354921,0.029225908,Good Overlap,1005,0,1005,26524,12234,13244
origSeq_151-origSeq_172,0.075963514,0.076130056,0.007167759,0.047276616,0.031202093,Good Overlap,15444,0,2107,14476,12293,14405
origSeq_140-origSeq_70,0.076095738,0.076981284,0.007284915,0.047286606,0.031252629,Good Overlap,13483,0,1507,8278,6321,7847
origSeq_172-origSeq_38,0.076487102,0.075948696,0.00704867,0.047196722,0.031291544,Good Overlap,14476,0,1444,5841,4403,5836
origSeq_11-origSeq_121,0.076975345,0.076616819,0.006833702,0.044545113,0.027829519,Good Overlap,1005,0,793,10092,9297,10086
origSeq_16-origSeq_74,0.07699009,0.074874482,0.007988689,0.0472971,0.031060774,Good Overlap,964,0,707,8911,8219,8905
origSeq_131-origSeq_85,0.076992754,0.076308199,0.00716373,0.05088939,0.035344503,Good Overlap,19393,7252,8187,939,3,929
origSeq_127-origSeq_99,0.077050883,0.076155499,0.007649091,0.044427437,0.027872917,Good Overlap,16943,2511,3624,1116,13,1112
origSeq_192-origSeq_32,0.077368055,0.077763929,0.007508956,0.04871382,0.032487405,Good Overlap,47088,0,3785,5646,1834,5640
origSeq_17-origSeq_172,0.077452967,0.076865153,0.007157956,0.046977673,0.030496765,Good Overlap,4151,0,1338,14476,13124,14451
origSeq_107-origSeq_156,0.077679385,0.076898012,0.006989374,0.048266655,0.032160576,Good Overlap,3958,0,1193,12592,11400,12580
origSeq_127-origSeq_164,0.077683755,0.076547953,0.006996238,0.047362946,0.030987596,Good Overlap,16943,0,1579,4943,3383,4937
origSeq_105-origSeq_175,0.077914638,0.076856897,0.007672298,0.047484309,0.030964366,Good Overlap,1437,0,1088,13606,12527,13599
origSeq_66-origSeq_83,0.078054122,0.077188038,0.007743104,0.048512537,0.032168436,Good Overlap,12390,0,998,1434,396,1382
origSeq_44-origSeq_91,0.078086267,0.077933884,0.007553562,0.050518727,0.03442754,Good Overlap,945,0,945,12771,11157,12100
origSeq_129-origSeq_180,0.078137559,0.077077825,0.006732455,0.049167648,0.032750917,Good Overlap,17989,573,1934,1351,2,1343
origSeq_131-origSeq_139,0.078652742,0.078797191,0.00796034,0.04788488,0.031295937,Good Overlap,19393,0,2508,15013,12494,15007
origSeq_190-origSeq_26,0.079112051,0.078956272,0.007496385,0.049259098,0.032677671,Good Overlap,31476,7827,9698,1877,1,1868
origSeq_127-origSeq_135,0.079372856,0.078168438,0.00785365,0.050572129,0.034105114,Good Overlap,16943,10822,11308,485,2,480
origSeq_52-origSeq_93,0.079687086,0.078587548,0.008053584,0.049505375,0.032911875,Good Overlap,4444,0,1202,11829,10640,11824
origSeq_191-origSeq_5,0.079913404,0.080173144,0.008596762,0.04804136,0.031169967,Good Overlap,22116,11492,12341,860,0,852
origSeq_50-origSeq_63,0.080011781,0.080102091,0.007789472,0.051398228,0.034972689,Good Overlap,6126,0,815,4904,4060,4876
origSeq_173-origSeq_71,0.08059789,0.079451251,0.008013523,0.053300499,0.037050997,Good Overlap,6213,0,1100,8532,7435,8518
origSeq_15-origSeq_159,0.080632091,0.082026904,0.007224724,0.053554656,0.036738866,Good Overlap,6726,0,796,3981,3146,3957
origSeq_165-origSeq_6,0.080732779,0.080254409,0.00779238,0.051027682,0.034303175,Good Overlap,22641,5337,6734,1395,0,1388
origSeq_187-origSeq_7,0.081193277,0.081193277,0.006632152,0.050127011,0.03281654,Good Overlap,27328,2758,4753,1999,1,1996
origSeq_175-origSeq_63,0.081631459,0.081523966,0.00742863,0.05206135,0.035248872,Good Overlap,13606,0,1395,4904,3483,4876
origSeq_156-origSeq_5,0.081853282,0.082119077,0.007137175,0.048796254,0.031122224,Good Overlap,12592,2233,3081,860,1,852
origSeq_135-origSeq_158,0.08185654,0.084791386,0.009044967,0.05358075,0.036371679,Good Overlap,485,0,485,7035,5440,5944
origSeq_177-origSeq_53,0.081977926,0.08184459,0.007795205,0.051023644,0.033740359,Good Overlap,9902,0,1129,5003,3870,4997
origSeq_192-origSeq_87,0.082480266,0.081829122,0.006892233,0.050187286,0.032715749,Good Overlap,47088,14656,17331,2659,0,2652
origSeq_22-origSeq_98,0.082697712,0.082697712,0.009753483,0.050625013,0.033475603,Good Overlap,3393,0,412,2007,1589,2001
origSeq_129-origSeq_8,0.08304749,0.08282594,0.007728762,0.051745468,0.034395715,Good Overlap,17989,2,1721,4447,2712,4426
origSeq_145-origSeq_45,0.083278689,0.083779356,0.007394446,0.051090057,0.033467095,Good Overlap,2575,0,762,7344,6575,7342
origSeq_116-origSeq_180,0.083569316,0.084433547,0.00755284,0.050189967,0.032283908,Good Overlap,16597,707,2035,1351,1,1344
origSeq_139-origSeq_35,0.083673572,0.084872892,0.007764183,0.054549412,0.037101523,Good Overlap,15013,0,1660,6520,4826,6512
origSeq_19-origSeq_192,0.083676435,0.083010179,0.008793422,0.048112406,0.030217379,Good Overlap,691,0,691,47088,7567,8252
origSeq_165-origSeq_83,0.08383096,0.081933257,0.007604813,0.053137409,0.035605739,Good Overlap,22641,5227,6687,1434,2,1426
origSeq_140-origSeq_153,0.084073416,0.085742428,0.007906603,0.054262232,0.036439954,Good Overlap,13483,0,1704,8559,6785,8526
origSeq_132-origSeq_43,0.084159247,0.084620551,0.00715895,0.051827461,0.033919566,Good Overlap,4984,0,1002,7936,6922,7930
origSeq_57-origSeq_8,0.084307409,0.083632679,0.007422233,0.052481221,0.035096672,Good Overlap,7337,0,916,4447,3528,4436
origSeq_149-origSeq_61,0.084684028,0.081170018,0.009586325,0.05116949,0.033438303,Good Overlap,3940,0,465,2002,1551,1995
origSeq_104-origSeq_78,0.084721066,0.088232245,0.009412061,0.05398,0.035417253,Good Overlap,4949,0,814,5526,4659,5510
origSeq_154-origSeq_49,0.084755324,0.082036775,0.005984111,0.055698958,0.038192173,Good Overlap,5214,2,603,2468,1879,2459
origSeq_182-origSeq_88,0.085321896,0.084862595,0.008637905,0.052770444,0.034929994,Good Overlap,26524,4608,6478,1870,1,1860
origSeq_103-origSeq_89,0.085515362,0.085792102,0.007778707,0.050345663,0.032172312,Good Overlap,1130,0,1130,17466,12084,13218
origSeq_18-origSeq_188,0.085541195,0.08457993,0.00771969,0.050931895,0.032654535,Good Overlap,1059,0,1059,15308,11321,12367
origSeq_192-origSeq_27,0.085665361,0.086864853,0.007975167,0.053124253,0.034946214,Good Overlap,47088,4470,8122,3736,13,3721
origSeq_1-origSeq_155,0.086189452,0.085726939,0.006995094,0.050689567,0.032195412,Good Overlap,3177,2,1365,14003,12639,13994
origSeq_63-origSeq_76,0.086605982,0.085416667,0.007425265,0.054657344,0.036384325,Good Overlap,4904,0,999,7647,6631,7615
origSeq_79-origSeq_84,0.086684023,0.084742487,0.00761692,0.053811291,0.035524331,Good Overlap,3576,0,899,7678,6795,7672
origSeq_100-origSeq_91,0.0867406,0.085887278,0.00791509,0.054648507,0.036494577,Good Overlap,16312,0,2323,12771,10469,12767
origSeq_188-origSeq_21,0.087004842,0.085625696,0.007701936,0.050075389,0.031252078,Good Overlap,15308,2716,3812,1092,5,1082
origSeq_153-origSeq_91,0.087259946,0.086422271,0.008034187,0.055481628,0.037253741,Good Overlap,8559,0,1713,12771,11072,12767
origSeq_142-origSeq_182,0.087453789,0.090710257,0.008540441,0.058406495,0.039526839,Good Overlap,757,0,757,26524,7899,8687
origSeq_192-origSeq_36,0.0875263,0.088622035,0.0068516,0.053342466,0.034320012,Good Overlap,47088,30474,31930,1530,21,1497
origSeq_100-origSeq_6,0.087723769,0.087723769,0.009340208,0.05761145,0.039920954,Good Overlap,16312,626,2003,1395,11,1388
origSeq_15-origSeq_72,0.087835652,0.087245063,0.007200707,0.054637347,0.036353701,Good Overlap,6726,549,1092,554,5,544
origSeq_127-origSeq_181,0.087945618,0.088684779,0.007348278,0.05796108,0.039960689,Good Overlap,16943,0,2277,11249,8948,11246
origSeq_152-origSeq_160,0.088881082,0.088187039,0.007384755,0.055480941,0.037083001,Good Overlap,14143,3,1521,4454,2939,4444
origSeq_102-origSeq_182,0.089077413,0.088110403,0.008252274,0.055608157,0.03688557,Good Overlap,926,2,926,26524,9449,10362
origSeq_168-origSeq_177,0.089195198,0.090246936,0.007257214,0.05101047,0.032010106,Good Overlap,2359,0,1003,9902,8886,9902
origSeq_23-origSeq_59,0.089243906,0.087862069,0.009247812,0.056615427,0.038313475,Good Overlap,648,0,648,10331,6613,7250
origSeq_164-origSeq_86,0.089321692,0.092126406,0.013218052,0.060915659,0.042785913,Good Overlap,4943,2,667,3221,2504,3192
origSeq_112-origSeq_71,0.089410997,0.088369814,0.00782575,0.055779101,0.037027824,Good Overlap,11483,0,1644,8532,6904,8527
origSeq_159-origSeq_192,0.089533105,0.08842603,0.008439302,0.055313842,0.036581079,Good Overlap,3981,0,3981,47088,40483,44410
origSeq_152-origSeq_5,0.089582905,0.086768343,0.007707014,0.056359458,0.037849597,Good Overlap,14143,4409,5281,860,0,842
origSeq_186-origSeq_28,0.090013343,0.090573392,0.007776938,0.057386317,0.038695677,Good Overlap,13958,4219,5096,900,4,887
origSeq_169-origSeq_36,0.090315892,0.092032382,0.007459415,0.055077152,0.035610675,Good Overlap,18645,2250,3731,1530,3,1515
origSeq_144-origSeq_190,0.090434346,0.091665831,0.010286789,0.058372555,0.039467854,Good Overlap,1801,0,1801,31476,18114,19942
origSeq_83-origSeq_87,0.090667376,0.086538462,0.007820709,0.056619993,0.038006198,Good Overlap,1434,0,341,2659,2327,2651
origSeq_114-origSeq_32,0.090703534,0.090350934,0.009866075,0.057250583,0.038438801,Good Overlap,11237,0,1404,5646,4242,5640
origSeq_141-origSeq_29,0.091001784,0.091233435,0.008686409,0.054071609,0.034865863,Good Overlap,8897,0,1071,3960,2872,3946
origSeq_109-origSeq_49,0.09101612,0.08953193,0.008349386,0.057833801,0.039147716,Good Overlap,9570,0,1005,2468,1472,2459
origSeq_176-origSeq_184,0.091025072,0.091075489,0.008775168,0.056260389,0.037024875,Good Overlap,4281,0,1641,15396,13747,15389
origSeq_170-origSeq_189,0.09109905,0.098792258,0.009639445,0.060394932,0.039638843,Good Overlap,3575,0,3575,39864,35668,39578
origSeq_187-origSeq_26,0.091763185,0.092575118,0.009117238,0.055985343,0.036339483,Good Overlap,27328,7212,9058,1877,1,1865
origSeq_131-origSeq_137,0.09183992,0.092293292,0.008393406,0.057402888,0.03806503,Good Overlap,19393,3391,4862,1503,15,1494
origSeq_131-origSeq_72,0.091900826,0.089341953,0.008622761,0.058026244,0.038739784,Good Overlap,19393,13348,13904,554,5,544
origSeq_100-origSeq_83,0.092012901,0.090229375,0.008837794,0.058287353,0.039185055,Good Overlap,16312,501,1956,1434,2,1426
origSeq_125-origSeq_21,0.092251857,0.091485048,0.008828172,0.056470141,0.036891693,Good Overlap,16120,4274,5367,1092,2,1085
origSeq_124-origSeq_44,0.092269818,0.092448558,0.007738085,0.055610183,0.035970264,Good Overlap,26618,16464,17401,945,1,940
origSeq_124-origSeq_32,0.092279549,0.09274057,0.008947067,0.056499189,0.037015485,Good Overlap,26618,0,2724,5646,2901,5640
origSeq_144-origSeq_187,0.093753254,0.09427189,0.009553056,0.057805988,0.038207877,Good Overlap,1801,0,1801,27328,17409,19221
origSeq_5-origSeq_82,0.094236248,0.095227671,0.010421804,0.055255751,0.03483268,Good Overlap,860,0,860,11561,8266,9136
origSeq_134-origSeq_6,0.094570323,0.095757158,0.00746257,0.058616659,0.038309924,Good Overlap,18418,3942,5311,1395,0,1388
origSeq_166-origSeq_192,0.094690799,0.09414428,0.008507479,0.057334785,0.03718752,Good Overlap,3139,0,3139,47088,30011,33130
origSeq_103-origSeq_139,0.094719195,0.094035735,0.00716989,0.057050575,0.037088879,Good Overlap,1130,0,1130,15013,10800,11921
origSeq_127-origSeq_31,0.095047968,0.094093483,0.009148396,0.061388595,0.042033028,Good Overlap,16943,0,1714,2791,1090,2785
origSeq_10-origSeq_164,0.095447491,0.093689257,0.009717794,0.057811655,0.037457057,Good Overlap,3535,0,738,4943,4197,4920
origSeq_138-origSeq_52,0.095486905,0.097020278,0.009601323,0.064199443,0.04445142,Good Overlap,12367,0,1462,4444,2944,4432
origSeq_5-origSeq_95,0.095576795,0.097382431,0.009524673,0.060766421,0.040442678,Good Overlap,860,0,860,11131,8138,9016
origSeq_116-origSeq_8,0.095759662,0.096984218,0.009105344,0.060313986,0.040038167,Good Overlap,16597,0,1836,4447,2576,4438
origSeq_134-origSeq_83,0.096044423,0.095610425,0.007887662,0.058666632,0.038384943,Good Overlap,18418,3833,5234,1434,2,1396
origSeq_73-origSeq_85,0.096635121,0.097394411,0.00824746,0.058613049,0.038181679,Good Overlap,12487,2982,3901,939,5,932
origSeq_178-origSeq_18,0.096800656,0.098526201,0.009415755,0.057875138,0.036661593,Good Overlap,6981,0,708,1059,333,1055
origSeq_150-origSeq_189,0.097006413,0.096937741,0.00901715,0.060326547,0.039998221,Good Overlap,3827,0,3827,39864,35624,39448
origSeq_141-origSeq_21,0.097223746,0.095635924,0.008331448,0.054556856,0.033913477,Good Overlap,8897,0,886,1092,216,1086
origSeq_123-origSeq_182,0.097396649,0.09859529,0.009426544,0.061794402,0.04143464,Good Overlap,10666,0,3296,26524,23175,26516
origSeq_127-origSeq_66,0.097559149,0.097829341,0.008461225,0.061215422,0.04086559,Good Overlap,16943,0,2606,12390,9769,12383
origSeq_188-origSeq_92,0.098161849,0.098643086,0.008681231,0.060018791,0.039074621,Good Overlap,15308,2198,3485,1297,1,1295
origSeq_189-origSeq_79,0.098265255,0.098714824,0.008497565,0.060318528,0.039637579,Good Overlap,39864,3779,7325,3576,1,3565
origSeq_133-origSeq_36,0.098267757,0.097512245,0.010156564,0.063669492,0.043381842,Good Overlap,17758,2232,3758,1530,3,1516
origSeq_181-origSeq_35,0.098476403,0.099870138,0.009111912,0.060781192,0.03966259,Good Overlap,11249,0,1590,6520,4897,6512
origSeq_176-origSeq_33,0.098581141,0.093893924,0.008891408,0.063500402,0.043639962,Good Overlap,4281,0,667,3124,2485,3117
origSeq_138-origSeq_147,0.099262313,0.098479913,0.00999297,0.059251674,0.038300434,Good Overlap,12367,3150,4065,913,1,908
origSeq_189-origSeq_58,0.09935061,0.099241275,0.009092806,0.063890223,0.043606931,Good Overlap,39864,23388,25025,1666,1,1636
origSeq_191-origSeq_94,0.099398422,0.09949782,0.009904856,0.063582777,0.043192059,Good Overlap,22116,4019,5820,1837,22,1825
origSeq_138-origSeq_21,0.09958159,0.098407969,0.009157137,0.061530454,0.040296085,Good Overlap,12367,1623,2694,1092,11,1068
origSeq_155-origSeq_28,0.099704411,0.100726777,0.009283313,0.062085069,0.040418113,Good Overlap,14003,5214,6091,900,7,894
origSeq_138-origSeq_189,0.099976833,0.099882046,0.009520071,0.063579776,0.043042844,Good Overlap,12367,0,4747,39864,35114,39856
origSeq_144-origSeq_74,0.100184957,0.100184957,0.010257944,0.061190971,0.040078585,Good Overlap,1801,0,975,8911,7931,8906
origSeq_131-origSeq_165,0.100552226,0.099986906,0.009245388,0.06183835,0.040514358,Good Overlap,19393,0,3842,22641,18816,22634
origSeq_189-origSeq_69,0.100637845,0.100490731,0.009210755,0.05957021,0.038140311,Good Overlap,39864,21529,23375,1857,8,1851
origSeq_36-origSeq_89,0.10071753,0.101131728,0.008548806,0.063298028,0.041964894,Good Overlap,1530,0,1530,17466,13661,15198
origSeq_41-origSeq_64,0.101425225,0.09957938,0.009953128,0.061671569,0.040096747,Good Overlap,7331,0,1039,3939,2913,3931
origSeq_131-origSeq_75,0.101776598,0.101923313,0.009688445,0.062386004,0.040649489,Good Overlap,19393,0,2492,7594,5092,7588
origSeq_133-origSeq_134,0.102063207,0.102145295,0.009664764,0.063995523,0.042863798,Good Overlap,17758,0,3349,18418,15055,18407
origSeq_192-origSeq_85,0.102300376,0.102697325,0.008749811,0.065732259,0.044292829,Good Overlap,47088,38049,38974,939,3,932
origSeq_182-origSeq_61,0.102551046,0.101590376,0.00911355,0.064959709,0.043631054,Good Overlap,26524,6889,8903,2002,4,1997
origSeq_16-origSeq_46,0.102579019,0.098558629,0.009669654,0.064643368,0.043029089,Good Overlap,964,0,529,4709,4193,4699
origSeq_109-origSeq_119,0.103258965,0.10283978,0.009906781,0.063591943,0.041693073,Good Overlap,9570,0,1768,9320,7552,9312
origSeq_68-origSeq_9,0.103368305,0.102575439,0.009957067,0.067007906,0.046106599,Good Overlap,6602,0,936,3402,2453,3381
origSeq_151-origSeq_60,0.103624237,0.10301154,0.010278949,0.062750067,0.040754174,Good Overlap,15444,0,2579,12013,9444,12006
origSeq_152-origSeq_180,0.103931938,0.103038208,0.009362873,0.063444183,0.041872609,Good Overlap,14143,1097,2453,1351,1,1344
origSeq_124-origSeq_20,0.103991479,0.102683584,0.009049251,0.061873946,0.039740672,Good Overlap,26618,8784,10639,1845,4,1833
origSeq_124-origSeq_161,0.104394586,0.10452742,0.010768038,0.064759025,0.042850887,Good Overlap,26618,0,2815,3173,347,3166
origSeq_125-origSeq_92,0.10443294,0.104795019,0.00937739,0.067979343,0.046271549,Good Overlap,16120,3758,5049,1297,0,1296
origSeq_145-origSeq_186,0.104647275,0.105066168,0.01031906,0.064963939,0.042801394,Good Overlap,2575,0,1565,13958,12380,13952
origSeq_169-origSeq_85,0.104755419,0.104755419,0.008472373,0.064416781,0.042479946,Good Overlap,18645,9843,10766,939,9,932
origSeq_188-origSeq_39,0.104764598,0.105712873,0.009358343,0.06450367,0.042370795,Good Overlap,15308,1167,2649,1522,5,1502
origSeq_134-origSeq_136,0.104972997,0.104116223,0.009828584,0.062769923,0.040535509,Good Overlap,18418,643,2509,1857,1,1850
origSeq_70-origSeq_83,0.105113636,0.102973004,0.008974275,0.06237114,0.039985992,Good Overlap,8278,0,925,1434,522,1426
origSeq_28-origSeq_91,0.105460511,0.104621159,0.008963302,0.064739344,0.041917928,Good Overlap,900,0,900,12771,7634,8526
origSeq_156-origSeq_7,0.105529919,0.103767149,0.007456205,0.066040782,0.04400743,Good Overlap,12592,0,1395,1999,627,1996
origSeq_145-origSeq_192,0.105584714,0.107414682,0.009909006,0.066970931,0.044573203,Good Overlap,2575,0,2575,47088,21813,24438
origSeq_154-origSeq_173,0.106488698,0.106401637,0.012285054,0.066826043,0.044551616,Good Overlap,5214,0,1093,6213,5050,6142
origSeq_16-origSeq_185,0.107242185,0.105849582,0.009676584,0.064672466,0.041835187,Good Overlap,964,0,964,16198,8025,8975
origSeq_106-origSeq_169,0.107893414,0.108252086,0.010056971,0.069148567,0.04673497,Good Overlap,3408,0,2146,18645,16482,18636
origSeq_109-origSeq_173,0.108307563,0.108933839,0.009975358,0.066672252,0.043727848,Good Overlap,9570,0,1541,6213,4658,6209
origSeq_151-origSeq_96,0.108479707,0.108367238,0.010324429,0.066812236,0.044105665,Good Overlap,15444,0,3440,19709,16267,19703
origSeq_189-origSeq_84,0.108723017,0.108161694,0.010275654,0.068148755,0.045671866,Good Overlap,39864,0,4664,7678,3034,7671
origSeq_188-origSeq_65,0.1088002,0.108354683,0.010450149,0.064350141,0.041124975,Good Overlap,15308,0,1742,2445,703,2437
origSeq_125-origSeq_190,0.109343334,0.108678929,0.010026002,0.068434786,0.045622349,Good Overlap,16120,0,4694,31476,26809,31471
origSeq_127-origSeq_36,0.109522762,0.109522762,0.010520708,0.065648881,0.04218462,Good Overlap,16943,3305,4799,1530,3,1497
origSeq_158-origSeq_25,0.110604217,0.109068752,0.008390953,0.06435502,0.040134518,Good Overlap,7035,0,1091,3903,2829,3903
origSeq_192-origSeq_54,0.110660519,0.111992456,0.00982287,0.06879895,0.045164984,Good Overlap,47088,29090,31082,2031,3,2022
origSeq_189-origSeq_81,0.110757254,0.107536047,0.010450863,0.07279646,0.050298118,Good Overlap,39864,25764,27329,1549,30,1544
origSeq_10-origSeq_181,0.110893918,0.111094408,0.010060331,0.070460763,0.047412995,Good Overlap,3535,2,1477,11249,9768,11246
origSeq_101-origSeq_103,0.111304526,0.113935681,0.010257108,0.071419568,0.047897672,Good Overlap,10048,290,1377,1130,8,1124
